date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:32:15	51787/51787	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:32:15%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do?menuNo=143&upperMenuNo=76&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListe13a-2.html	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:16	51814/51814	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:32:16%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do?menuNo=144&upperMenuNo=76&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListd418-2.html	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:17	51760/51760	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:32:17%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do?menuNo=145&upperMenuNo=76&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList2838-2.html	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:17	51787/51787	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:32:17%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do?menuNo=146&upperMenuNo=76&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList8d08-2.html	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:18	51760/51760	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:32:18%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do?menuNo=147&upperMenuNo=76&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList8c56-2.html	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:18	51586/51586	---M--	200	added ('200')	image/png	etag:W/%2251586-1715328265450%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240510/20240510054655889.png	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240510/20240510054655889.png	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:18	42066/42066	---M--	200	added ('200')	image/png	etag:W/%2242066-1715328262698%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507040817933.png	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507040817933.png	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:18	72837/72837	---M--	200	added ('200')	image/png	etag:W/%2272837-1715328262834%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507040836325.png	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507040836325.png	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:18	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:18%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000013	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuthced2.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:19	36410/36410	---M--	200	added ('200')	image/jpeg	etag:W/%2236410-1715328263266%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507040938658.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507040938658.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:19	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:19%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000014	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuth6dd0.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:19	31694/31694	---M--	200	added ('200')	image/jpeg	etag:W/%2231694-1715328263514%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041009444.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041009444.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:19	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:19%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000015	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuth7f6b.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:20	35835/35835	---M--	200	added ('200')	image/jpeg	etag:W/%2235835-1715328263698%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041031244.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041031244.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:20	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:20%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000016	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuth71bd.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:20	31778/31778	---M--	200	added ('200')	image/jpeg	etag:W/%2231778-1715328263882%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041044705.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041044705.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:20	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:20%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000017	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuth0fef.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:20	35942/35942	---M--	200	added ('200')	image/jpeg	etag:W/%2235942-1715328264078%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041116200.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041116200.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:21	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:21%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000018	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuth977c.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:21	36953/36953	---M--	200	added ('200')	image/jpeg	etag:W/%2236953-1715328264266%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041134888.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041134888.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:21	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:21%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000027	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuth12d0.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:21	36501/36501	---M--	200	added ('200')	image/jpeg	etag:W/%2236501-1715328264466%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041146729.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041146729.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:22	46842/46842	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:32:22%20GMT	https://class.foxconnect.kr/fox/dicary/foxDicary.do?searchUpperDicaryNo=2	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/dicary/foxDicarycbde.html	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:22	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:22%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000019	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuth15d3.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:22	38955/38955	---M--	200	added ('200')	image/jpeg	etag:W/%2238955-1715328264694%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041206877.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041206877.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:22	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:22%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000020	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuthef01.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:22	21153/21153	---M--	200	added ('200')	image/jpeg	etag:W/%2221153-1715328264838%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041217136.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041217136.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:23	142/142	---MC-	200	added ('200')	application/json	date:Fri,%2024%20Apr%202026%2005:32:23%20GMT	https://class.foxconnect.kr/embed/fox/course/checkCourseAuth.json?courseId=COURSE_0000000000021	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/embed/fox/course/checkCourseAuthd4fa.json	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:23	49437/49437	---M--	200	added ('200')	image/jpeg	etag:W/%2249437-1715328265066%22	https://class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041227745.jpg	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/contents/COURSE/THUMB/20240507/20240507041227745.jpg	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:25	1020/1020	---MCZ	200	added ('200')	application/javascript	date:Fri,%2030%20Jan%202026%2008:32:18%20GMT	https://class.foxconnect.kr/resources/front/fox/course/js/courseList.js?20240508	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/resources/front/fox/course/js/courseListcb6d.js	(from https://class.foxconnect.kr/fox/course/courseList.do?menuNo=100)
14:32:47	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:23%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=101&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListef36.html	(from https://class.foxconnect.kr/index.do)
14:32:47	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:24%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=102&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList8d3b.html	(from https://class.foxconnect.kr/index.do)
14:32:47	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:24%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=103&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList02c3.html	(from https://class.foxconnect.kr/index.do)
14:32:48	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:25%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?searchCnncSeCode=CLASS&menuNo=139&searchUpperCategory=UPPER_CTGRY2900	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList10cc.html	(from https://class.foxconnect.kr/index.do)
14:33:11	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:47%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=139&searchCnncSeCode=CLASS&searchPsitnCode=PSITN01	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList2f96.html	(from https://class.foxconnect.kr/index.do)
14:33:11	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:48%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=140&searchCnncSeCode=CLASS&searchPsitnCode=PSITN01	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList7b7e.html	(from https://class.foxconnect.kr/index.do)
14:33:11	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:48%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=141&searchCnncSeCode=CLASS&searchPsitnCode=PSITN01	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList538c.html	(from https://class.foxconnect.kr/index.do)
14:33:12	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:32:49%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=142&searchCnncSeCode=CLASS&searchPsitnCode=PSITN01	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList40f0.html	(from https://class.foxconnect.kr/index.do)
14:33:34	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:11%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=319&searchCnncSeCode=CLASS&searchPsitnCode=PSITN01	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList04a3.html	(from https://class.foxconnect.kr/index.do)
14:33:35	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:12%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=143&searchCnncSeCode=CLASS&searchPsitnCode=PSITN02	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList2aa3.html	(from https://class.foxconnect.kr/index.do)
14:33:35	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:12%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=144&searchCnncSeCode=CLASS&searchPsitnCode=PSITN02	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListab2f.html	(from https://class.foxconnect.kr/index.do)
14:33:36	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:12%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=145&searchCnncSeCode=CLASS&searchPsitnCode=PSITN02	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListe68b.html	(from https://class.foxconnect.kr/index.do)
14:33:58	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:35%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=146&searchCnncSeCode=CLASS&searchPsitnCode=PSITN02	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList37a2.html	(from https://class.foxconnect.kr/index.do)
14:33:59	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:36%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=147&searchCnncSeCode=CLASS&searchPsitnCode=PSITN02	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListc4d4.html	(from https://class.foxconnect.kr/index.do)
14:33:59	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:36%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?searchCnncSeCode=CLASS&menuNo=150&searchUpperCategory=UPPER_CTGRY1600	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList9049.html	(from https://class.foxconnect.kr/index.do)
14:34:00	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:36%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=150&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList18f7.html	(from https://class.foxconnect.kr/index.do)
14:34:22	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:33:59%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=151&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList36aa.html	(from https://class.foxconnect.kr/index.do)
14:34:23	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:00%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=152&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList5b62.html	(from https://class.foxconnect.kr/index.do)
14:34:23	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:00%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?searchCnncSeCode=CLASS&menuNo=104&searchUpperCategory=UPPER_CTGRY400	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListe23d.html	(from https://class.foxconnect.kr/index.do)
14:34:24	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:00%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=104&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList3450.html	(from https://class.foxconnect.kr/index.do)
14:34:46	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:23%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=105&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListfeaa.html	(from https://class.foxconnect.kr/index.do)
14:34:47	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:24%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=106&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList7245.html	(from https://class.foxconnect.kr/index.do)
14:34:47	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:24%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?searchCnncSeCode=CLASS&menuNo=90&searchUpperCategory=UPPER_CTGRY2500	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListd97e.html	(from https://class.foxconnect.kr/index.do)
14:34:48	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:24%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=90&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListb323.html	(from https://class.foxconnect.kr/index.do)
14:34:48	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:46%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=89&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsList3c1b.html	(from https://class.foxconnect.kr/index.do)
14:34:48	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:48%20GMT	https://class.foxconnect.kr/fox/cls/clsList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?menuNo=88&searchCnncSeCode=CLASS	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/fox/cls/clsListe35c.html	(from https://class.foxconnect.kr/index.do)
14:34:48	128/128	---M--	500	error ('500')	text/html	date:Fri,%2024%20Apr%202026%2005:34:48%20GMT	https://class.foxconnect.kr/board/boardList.do;jsessionid=3F94255D69032FB3E536DFFF1763E2BC?searchCnncSeCode=CLASS&bbsId=BBSMSTR_000000NOTICE&menuNo=6	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/board/boardList87a6.html	(from https://class.foxconnect.kr/index.do)
14:34:48	50198/50198	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:48%20GMT	https://class.foxconnect.kr/board/boardView.do?menuNo=8&bbsId=BBSMSTR_000000NOTICE&nttId=5&searchCondition=&searchKeyword=&pageIndex=1&cmmntyId=	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/board/boardView3c78.html	(from https://class.foxconnect.kr/board/boardList.do?bbsId=BBSMSTR_000000NOTICE&menuNo=8)
14:34:49	49817/49817	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:49%20GMT	https://class.foxconnect.kr/board/boardList.do?menuNo=8&bbsId=BBSMSTR_000000NOTICE&searchCondition=&searchKeyword=&cmmntyId=&pageIndex=1	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/board/boardList0a1f.html	(from https://class.foxconnect.kr/board/boardList.do?bbsId=BBSMSTR_000000NOTICE&menuNo=8)
14:34:49	23/23	---MCZ	200	added ('200')	application/javascript	date:Fri,%2030%20Jan%202026%2008:32:18%20GMT	https://class.foxconnect.kr/resources/front/board/BBSTMPLT_001/js/boardList.js?20220330	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/resources/front/board/BBSTMPLT_001/js/boardListd140.js	(from https://class.foxconnect.kr/board/boardList.do?bbsId=BBSMSTR_000000NOTICE&menuNo=8)
14:34:50	49073/49073	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:50%20GMT	https://class.foxconnect.kr/board/boardList.do?menuNo=7&bbsId=BBSMSTR_000000000000&searchCondition=&searchKeyword=&cmmntyId=&pageIndex=1	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/board/boardList0210.html	(from https://class.foxconnect.kr/board/boardList.do?bbsId=BBSMSTR_000000000000&menuNo=7)
14:34:51	48810/48810	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:51%20GMT	https://class.foxconnect.kr/qainfo/qainfoList.do?menuNo=9&searchCondition=&searchKeyword=&pageIndex=1	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/qainfo/qainfoList878f.html	(from https://class.foxconnect.kr/qainfo/qainfoList.do?menuNo=9)
14:34:51	156/156	---MCZ	200	added ('200')	application/javascript	date:Fri,%2030%20Jan%202026%2008:32:18%20GMT	https://class.foxconnect.kr/resources/front/qainfo/js/qainfoList.js?20240524	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/resources/front/qainfo/js/qainfoListb014.js	(from https://class.foxconnect.kr/qainfo/qainfoList.do?menuNo=9)
14:34:52	47250/47250	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:52%20GMT	https://class.foxconnect.kr/faq/faqView.do?menuNo=10&searchCondition=&searchKeyword=&pageIndex=1&faqId=FAQINFO_000000000010	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/faq/faqView9557.html	(from https://class.foxconnect.kr/faq/faqList.do?menuNo=10)
14:34:52	47298/47298	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:52%20GMT	https://class.foxconnect.kr/faq/faqView.do?menuNo=10&searchCondition=&searchKeyword=&pageIndex=1&faqId=FAQINFO_000000000009	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/faq/faqView9f9b.html	(from https://class.foxconnect.kr/faq/faqList.do?menuNo=10)
14:34:53	47366/47366	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:53%20GMT	https://class.foxconnect.kr/faq/faqView.do?menuNo=10&searchCondition=&searchKeyword=&pageIndex=1&faqId=FAQINFO_000000000008	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/faq/faqViewa526.html	(from https://class.foxconnect.kr/faq/faqList.do?menuNo=10)
14:34:53	47371/47371	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:53%20GMT	https://class.foxconnect.kr/faq/faqView.do?menuNo=10&searchCondition=&searchKeyword=&pageIndex=1&faqId=FAQINFO_000000000007	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/faq/faqView9d66.html	(from https://class.foxconnect.kr/faq/faqList.do?menuNo=10)
14:34:54	47552/47552	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:54%20GMT	https://class.foxconnect.kr/faq/faqView.do?menuNo=10&searchCondition=&searchKeyword=&pageIndex=1&faqId=FAQINFO_000000000006	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/faq/faqView04e6.html	(from https://class.foxconnect.kr/faq/faqList.do?menuNo=10)
14:34:55	47367/47367	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:55%20GMT	https://class.foxconnect.kr/faq/faqView.do?menuNo=10&searchCondition=&searchKeyword=&pageIndex=1&faqId=FAQINFO_000000000005	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/faq/faqViewdb1b.html	(from https://class.foxconnect.kr/faq/faqList.do?menuNo=10)
14:34:55	51338/51338	---M-Z	200	added ('200')	text/html	date:Fri,%2024%20Apr%202026%2005:34:55%20GMT	https://class.foxconnect.kr/faq/faqList.do?menuNo=10&searchCondition=&searchKeyword=&faqId=&pageIndex=1	C:/Users/gihwan/Downloads/test123/class.foxconnect.kr/faq/faqList5ca2.html	(from https://class.foxconnect.kr/faq/faqList.do?menuNo=10)
